sample_id,trajectory_id,step_id,changed_parameter,raw_changed_parameter,raw_JuvenileLeaves,actual_JuvenileLeaves,raw_Rmax_LTAR,actual_Rmax_LTAR,raw_Rmax_LTIR,actual_Rmax_LTIR,raw_PhyllFrmTassel,actual_PhyllFrmTassel,raw_StayGreen,actual_StayGreen,raw_LM_min,actual_LM_min,raw_Diffx,actual_Diffx,raw_Diffz,actual_Diffz,raw_thetaR,actual_thetaR,raw_thetaS,actual_thetaS,raw_Alfa,actual_Alfa,raw_n,actual_n,raw_Ks,actual_Ks
2982,213,13,Rmax_LTIR,Rmax_LTIR,20.0,20,0.58,0.58,0.92,0.92,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.04,0.04,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2983,214,0,,,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.4,1.4,25.833333333333332,25.833333333333332
2984,214,1,StayGreen,StayGreen,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.4,1.4,25.833333333333332,25.833333333333332
2985,214,2,n,n,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2986,214,3,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.58,0.58,0.96,0.96,3.3,3.3,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2987,214,4,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.58,0.58,0.88,0.88,3.3,3.3,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2988,214,5,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2989,214,6,Alfa,Alfa,18.666666666666668,19,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2990,214,7,Diffx,Diffx,18.666666666666668,19,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,124.16666666666667,124.16666666666667,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2991,214,8,thetaS,thetaS,18.666666666666668,19,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,124.16666666666667,124.16666666666667,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2992,214,9,LM_min,LM_min,18.666666666666668,19,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,112.5,112.5,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2993,214,10,JuvenileLeaves,JuvenileLeaves,16.0,16,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,112.5,112.5,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2994,214,11,Diffz,Diffz,16.0,16,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,112.5,112.5,18.0,18.0,1.1,1.1,0.07,0.07,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2995,214,12,thetaR,thetaR,16.0,16,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,112.5,112.5,18.0,18.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2996,214,13,Ks,Ks,16.0,16,0.58,0.58,0.88,0.88,2.9,2.9,4.05,4.05,112.5,112.5,18.0,18.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.032,0.032,1.6133333333333333,1.6133333333333333,22.5,22.5
2997,215,0,,,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.65,4.65,130.0,130.0,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,27.5,27.5
2998,215,1,StayGreen,StayGreen,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,130.0,130.0,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,27.5,27.5
2999,215,2,Diffz,Diffz,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,130.0,130.0,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,27.5,27.5
3000,215,3,n,n,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,130.0,130.0,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
3001,215,4,Ks,Ks,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,130.0,130.0,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3002,215,5,thetaS,thetaS,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,130.0,130.0,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3003,215,6,LM_min,LM_min,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3004,215,7,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3005,215,8,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.477,0.477,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3006,215,9,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.477,0.477,0.96,0.96,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3007,215,10,thetaR,thetaR,18.666666666666668,19,0.477,0.477,0.96,0.96,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3008,215,11,JuvenileLeaves,JuvenileLeaves,16.0,16,0.477,0.477,0.96,0.96,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
3009,215,12,Alfa,Alfa,16.0,16,0.477,0.477,0.96,0.96,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
3010,215,13,Diffx,Diffx,16.0,16,0.477,0.477,0.96,0.96,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.1,1.1,0.086,0.086,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
3011,216,0,,,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.1,3.1,4.35,4.35,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3012,216,1,Diffx,Diffx,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.1,3.1,4.35,4.35,112.5,112.5,19.333333333333332,19.333333333333332,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3013,216,2,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.35,4.35,112.5,112.5,19.333333333333332,19.333333333333332,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3014,216,3,StayGreen,StayGreen,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3015,216,4,thetaS,thetaS,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.1,1.1,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3016,216,5,Diffz,Diffz,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
3017,216,6,n,n,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,27.5,27.5
3018,216,7,Ks,Ks,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
3019,216,8,thetaR,thetaR,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
3020,216,9,Alfa,Alfa,18.666666666666668,19,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3021,216,10,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.477,0.477,1.0,1.0,2.7,2.7,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3022,216,11,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.477,0.477,0.92,0.92,2.7,2.7,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3023,216,12,JuvenileLeaves,JuvenileLeaves,16.0,16,0.477,0.477,0.92,0.92,2.7,2.7,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3024,216,13,LM_min,LM_min,16.0,16,0.477,0.477,0.92,0.92,2.7,2.7,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3025,217,0,,,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.04,0.04,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3026,217,1,Alfa,Alfa,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3027,217,2,Rmax_LTAR,Rmax_LTAR,20.0,20,0.477,0.477,0.88,0.88,2.7,2.7,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3028,217,3,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.477,0.477,0.88,0.88,2.7,2.7,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3029,217,4,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.477,0.477,0.88,0.88,3.1,3.1,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3030,217,5,thetaR,thetaR,17.333333333333332,17,0.477,0.477,0.88,0.88,3.1,3.1,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3031,217,6,LM_min,LM_min,17.333333333333332,17,0.477,0.477,0.88,0.88,3.1,3.1,4.95,4.95,112.5,112.5,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3032,217,7,Diffx,Diffx,17.333333333333332,17,0.477,0.477,0.88,0.88,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3033,217,8,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3034,217,9,thetaS,thetaS,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3035,217,10,Diffz,Diffz,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3036,217,11,StayGreen,StayGreen,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.35,4.35,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3037,217,12,Ks,Ks,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.35,4.35,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
3038,217,13,n,n,17.333333333333332,17,0.477,0.477,0.96,0.96,3.1,3.1,4.35,4.35,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.72,1.72,27.5,27.5
3039,218,0,,,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.92,0.92,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.387,0.387,0.04,0.04,1.72,1.72,24.166666666666668,24.166666666666668
3040,218,1,thetaS,thetaS,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.92,0.92,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,24.166666666666668,24.166666666666668
3041,218,2,JuvenileLeaves,JuvenileLeaves,20.0,20,0.5456666666666666,0.5456666666666666,0.92,0.92,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,24.166666666666668,24.166666666666668
3042,218,3,Rmax_LTAR,Rmax_LTAR,20.0,20,0.477,0.477,0.92,0.92,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,24.166666666666668,24.166666666666668
3043,218,4,Ks,Ks,20.0,20,0.477,0.477,0.92,0.92,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,27.5,27.5
3044,218,5,LM_min,LM_min,20.0,20,0.477,0.477,0.92,0.92,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,27.5,27.5
3045,218,6,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.477,0.477,0.92,0.92,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,27.5,27.5
3046,218,7,Diffx,Diffx,20.0,20,0.477,0.477,0.92,0.92,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,27.5,27.5
3047,218,8,Rmax_LTIR,Rmax_LTIR,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.04,0.04,1.72,1.72,27.5,27.5
3048,218,9,Alfa,Alfa,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.72,1.72,27.5,27.5
3049,218,10,Diffz,Diffz,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.72,1.72,27.5,27.5
3050,218,11,n,n,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
3051,218,12,thetaR,thetaR,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
3052,218,13,StayGreen,StayGreen,20.0,20,0.477,0.477,1.0,1.0,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
3053,219,0,,,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,22.0,22.0,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.037333333333333336,0.037333333333333336,1.72,1.72,27.5,27.5
3054,219,1,Diffx,Diffx,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.037333333333333336,0.037333333333333336,1.72,1.72,27.5,27.5
3055,219,2,Alfa,Alfa,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.72,1.72,27.5,27.5
3056,219,3,JuvenileLeaves,JuvenileLeaves,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.72,1.72,27.5,27.5
3057,219,4,Ks,Ks,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
3058,219,5,n,n,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3059,219,6,thetaS,thetaS,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.35,4.35,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3060,219,7,StayGreen,StayGreen,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,2.7,2.7,4.95,4.95,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3061,219,8,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,3.1,3.1,4.95,4.95,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3062,219,9,thetaR,thetaR,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,3.1,3.1,4.95,4.95,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
3063,219,10,LM_min,LM_min,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,3.1,3.1,4.95,4.95,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
